user_id,nome,documento,telefone,uf,cluster,rec_id,rec_desc,source_rec
user_401,Gabriel Rocha,161.546.949-56,(71) 28269-6966,AP,PLATINUM,item_32,Buprofezina,top products
user_402,Olivia Nascimento,093.733.510-85,(68) 65068-1645,RS,SILVER,item_2,Tiodicarbe,top products
user_402,Olivia Nascimento,093.733.510-85,(68) 65068-1645,RS,SILVER,item_25,Spiromesifen,top products
user_402,Olivia Nascimento,093.733.510-85,(68) 65068-1645,RS,SILVER,item_32,Buprofezina,top products
user_403,Renata Silva,562.427.144-76,(58) 10780-3987,RJ,GOLD,item_2,Tiodicarbe,top products
user_403,Renata Silva,562.427.144-76,(58) 10780-3987,RJ,GOLD,item_25,Spiromesifen,top products
user_403,Renata Silva,562.427.144-76,(58) 10780-3987,RJ,GOLD,item_32,Buprofezina,top products
user_404,Fernanda Silva,562.700.497-98,(50) 77996-8750,RN,PLATINUM,item_2,Tiodicarbe,top products
user_404,Fernanda Silva,562.700.497-98,(50) 77996-8750,RN,PLATINUM,item_25,Spiromesifen,top products
user_404,Fernanda Silva,562.700.497-98,(50) 77996-8750,RN,PLATINUM,item_32,Buprofezina,top products
user_405,Rafael Rocha,134.184.710-62,(69) 85363-3891,AP,SILVER,item_2,Tiodicarbe,top products
user_405,Rafael Rocha,134.184.710-62,(69) 85363-3891,AP,SILVER,item_25,Spiromesifen,top products
user_405,Rafael Rocha,134.184.710-62,(69) 85363-3891,AP,SILVER,item_32,Buprofezina,top products
user_406,Bruno Ferreira,882.903.416-70,(61) 55971-2468,SC,SILVER,item_2,Tiodicarbe,top products
user_406,Bruno Ferreira,882.903.416-70,(61) 55971-2468,SC,SILVER,item_25,Spiromesifen,top products
user_406,Bruno Ferreira,882.903.416-70,(61) 55971-2468,SC,SILVER,item_32,Buprofezina,top products
user_407,Júlia Barbosa,715.754.106-80,(89) 73326-7920,RJ,DIAMOND,item_2,Tiodicarbe,top products
user_407,Júlia Barbosa,715.754.106-80,(89) 73326-7920,RJ,DIAMOND,item_25,Spiromesifen,top products
user_407,Júlia Barbosa,715.754.106-80,(89) 73326-7920,RJ,DIAMOND,item_32,Buprofezina,top products
user_408,Mariana Ferreira,380.855.835-55,(68) 41729-7154,CE,SILVER,item_2,Tiodicarbe,top products
user_408,Mariana Ferreira,380.855.835-55,(68) 41729-7154,CE,SILVER,item_25,Spiromesifen,top products
user_408,Mariana Ferreira,380.855.835-55,(68) 41729-7154,CE,SILVER,item_32,Buprofezina,top products
user_409,Igor Pereira,651.436.180-80,(45) 85046-5202,MG,SILVER,item_2,Tiodicarbe,top products
user_409,Igor Pereira,651.436.180-80,(45) 85046-5202,MG,SILVER,item_25,Spiromesifen,top products
user_409,Igor Pereira,651.436.180-80,(45) 85046-5202,MG,SILVER,item_32,Buprofezina,top products
user_41,Ana Almeida,837.065.442-81,(16) 15338-0260,PR,PLATINUM,item_2,Tiodicarbe,top products
user_41,Ana Almeida,837.065.442-81,(16) 15338-0260,PR,PLATINUM,item_25,Spiromesifen,top products
user_41,Ana Almeida,837.065.442-81,(16) 15338-0260,PR,PLATINUM,item_32,Buprofezina,top products
user_410,Karen Rocha,617.961.865-89,(54) 34163-4685,DF,GOLD,item_2,Tiodicarbe,top products
user_410,Karen Rocha,617.961.865-89,(54) 34163-4685,DF,GOLD,item_25,Spiromesifen,top products
user_410,Karen Rocha,617.961.865-89,(54) 34163-4685,DF,GOLD,item_32,Buprofezina,top products
user_411,Clara Ribeiro,157.820.039-54,(84) 40745-4731,ES,DIAMOND,item_2,Tiodicarbe,top products
user_411,Clara Ribeiro,157.820.039-54,(84) 40745-4731,ES,DIAMOND,item_25,Spiromesifen,top products
user_411,Clara Ribeiro,157.820.039-54,(84) 40745-4731,ES,DIAMOND,item_32,Buprofezina,top products
user_412,Paulo Rocha,761.754.705-00,(78) 23904-4281,PE,DIAMOND,item_2,Tiodicarbe,top products
user_412,Paulo Rocha,761.754.705-00,(78) 23904-4281,PE,DIAMOND,item_25,Spiromesifen,top products
user_412,Paulo Rocha,761.754.705-00,(78) 23904-4281,PE,DIAMOND,item_32,Buprofezina,top products
user_413,Igor Melo,322.731.457-84,(67) 45376-7485,RN,SILVER,item_2,Tiodicarbe,top products
user_413,Igor Melo,322.731.457-84,(67) 45376-7485,RN,SILVER,item_25,Spiromesifen,top products
user_413,Igor Melo,322.731.457-84,(67) 45376-7485,RN,SILVER,item_32,Buprofezina,top products
user_414,Paulo Costa,398.280.159-60,(40) 98538-9943,RR,SILVER,item_2,Tiodicarbe,top products
user_414,Paulo Costa,398.280.159-60,(40) 98538-9943,RR,SILVER,item_25,Spiromesifen,top products
user_414,Paulo Costa,398.280.159-60,(40) 98538-9943,RR,SILVER,item_32,Buprofezina,top products
user_415,Olivia Nascimento,869.209.611-19,(18) 20905-9793,RJ,DIAMOND,item_2,Tiodicarbe,top products
user_415,Olivia Nascimento,869.209.611-19,(18) 20905-9793,RJ,DIAMOND,item_25,Spiromesifen,top products
user_415,Olivia Nascimento,869.209.611-19,(18) 20905-9793,RJ,DIAMOND,item_32,Buprofezina,top products
user_416,Vinicius Rocha,484.372.744-28,(56) 50272-8111,MG,GOLD,item_2,Tiodicarbe,top products
user_416,Vinicius Rocha,484.372.744-28,(56) 50272-8111,MG,GOLD,item_25,Spiromesifen,top products
user_416,Vinicius Rocha,484.372.744-28,(56) 50272-8111,MG,GOLD,item_32,Buprofezina,top products
user_417,Helena Ferreira,534.284.353-43,(65) 32671-1322,PB,PLATINUM,item_2,Tiodicarbe,top products
user_417,Helena Ferreira,534.284.353-43,(65) 32671-1322,PB,PLATINUM,item_25,Spiromesifen,top products
user_417,Helena Ferreira,534.284.353-43,(65) 32671-1322,PB,PLATINUM,item_32,Buprofezina,top products
user_418,Helena Ribeiro,557.040.736-44,(48) 49960-6600,RJ,GOLD,item_2,Tiodicarbe,top products
user_418,Helena Ribeiro,557.040.736-44,(48) 49960-6600,RJ,GOLD,item_25,Spiromesifen,top products
user_418,Helena Ribeiro,557.040.736-44,(48) 49960-6600,RJ,GOLD,item_32,Buprofezina,top products
user_419,Ana Lima,882.273.079-20,(27) 82413-5953,AM,DIAMOND,item_2,Tiodicarbe,top products
user_419,Ana Lima,882.273.079-20,(27) 82413-5953,AM,DIAMOND,item_25,Spiromesifen,top products
user_419,Ana Lima,882.273.079-20,(27) 82413-5953,AM,DIAMOND,item_32,Buprofezina,top products
user_42,Mariana Oliveira,247.130.718-27,(46) 26152-5157,AC,GOLD,item_2,Tiodicarbe,apriori
user_42,Mariana Oliveira,247.130.718-27,(46) 26152-5157,AC,GOLD,item_5,Malationa,apriori
user_42,Mariana Oliveira,247.130.718-27,(46) 26152-5157,AC,GOLD,item_25,Spiromesifen,apriori
user_420,Júlia Lima,559.450.736-37,(60) 44695-5128,GO,PLATINUM,item_2,Tiodicarbe,top products
user_420,Júlia Lima,559.450.736-37,(60) 44695-5128,GO,PLATINUM,item_25,Spiromesifen,top products
user_420,Júlia Lima,559.450.736-37,(60) 44695-5128,GO,PLATINUM,item_32,Buprofezina,top products
user_421,Igor Lima,231.237.654-87,(24) 37655-5630,SE,GOLD,item_2,Tiodicarbe,top products
user_421,Igor Lima,231.237.654-87,(24) 37655-5630,SE,GOLD,item_25,Spiromesifen,top products
user_421,Igor Lima,231.237.654-87,(24) 37655-5630,SE,GOLD,item_32,Buprofezina,top products
user_422,Igor Ribeiro,518.419.680-06,(13) 76892-2303,RJ,GOLD,item_2,Tiodicarbe,top products
user_422,Igor Ribeiro,518.419.680-06,(13) 76892-2303,RJ,GOLD,item_25,Spiromesifen,top products
user_422,Igor Ribeiro,518.419.680-06,(13) 76892-2303,RJ,GOLD,item_32,Buprofezina,top products
user_423,Vinicius Oliveira,165.036.261-87,(77) 46014-6935,MA,DIAMOND,item_2,Tiodicarbe,top products
user_423,Vinicius Oliveira,165.036.261-87,(77) 46014-6935,MA,DIAMOND,item_25,Spiromesifen,top products
user_423,Vinicius Oliveira,165.036.261-87,(77) 46014-6935,MA,DIAMOND,item_32,Buprofezina,top products
user_424,Paulo Cardoso,755.785.723-01,(25) 96344-0415,AP,DIAMOND,item_2,Tiodicarbe,top products
user_424,Paulo Cardoso,755.785.723-01,(25) 96344-0415,AP,DIAMOND,item_25,Spiromesifen,top products
user_424,Paulo Cardoso,755.785.723-01,(25) 96344-0415,AP,DIAMOND,item_32,Buprofezina,top products
user_425,Vinicius Rocha,122.400.699-21,(94) 46792-3357,MS,DIAMOND,item_2,Tiodicarbe,top products
user_425,Vinicius Rocha,122.400.699-21,(94) 46792-3357,MS,DIAMOND,item_25,Spiromesifen,top products
user_425,Vinicius Rocha,122.400.699-21,(94) 46792-3357,MS,DIAMOND,item_32,Buprofezina,top products
user_426,Gabriel Oliveira,737.356.764-06,(89) 82987-8845,ES,PLATINUM,item_2,Tiodicarbe,top products
user_426,Gabriel Oliveira,737.356.764-06,(89) 82987-8845,ES,PLATINUM,item_25,Spiromesifen,top products
user_426,Gabriel Oliveira,737.356.764-06,(89) 82987-8845,ES,PLATINUM,item_32,Buprofezina,top products
user_427,Rafael Pereira,466.684.436-07,(34) 88024-8010,PI,SILVER,item_2,Tiodicarbe,top products
user_427,Rafael Pereira,466.684.436-07,(34) 88024-8010,PI,SILVER,item_25,Spiromesifen,top products
user_427,Rafael Pereira,466.684.436-07,(34) 88024-8010,PI,SILVER,item_32,Buprofezina,top products
user_428,Nicolas Silva,973.841.709-09,(81) 72215-0813,CE,DIAMOND,item_2,Tiodicarbe,top products
user_428,Nicolas Silva,973.841.709-09,(81) 72215-0813,CE,DIAMOND,item_25,Spiromesifen,top products
user_428,Nicolas Silva,973.841.709-09,(81) 72215-0813,CE,DIAMOND,item_32,Buprofezina,top products
user_429,Ana Cardoso,509.909.896-28,(46) 51889-7693,CE,SILVER,item_2,Tiodicarbe,top products
user_429,Ana Cardoso,509.909.896-28,(46) 51889-7693,CE,SILVER,item_25,Spiromesifen,top products
user_429,Ana Cardoso,509.909.896-28,(46) 51889-7693,CE,SILVER,item_32,Buprofezina,top products
user_43,Yasmin Cardoso,791.391.032-37,(75) 53558-2018,CE,DIAMOND,item_2,Tiodicarbe,apriori
user_43,Yasmin Cardoso,791.391.032-37,(75) 53558-2018,CE,DIAMOND,item_5,Malationa,apriori
user_43,Yasmin Cardoso,791.391.032-37,(75) 53558-2018,CE,DIAMOND,item_25,Spiromesifen,apriori
user_430,Júlia Pereira,085.559.453-70,(40) 87237-2986,PA,SILVER,item_2,Tiodicarbe,apriori
user_430,Júlia Pereira,085.559.453-70,(40) 87237-2986,PA,SILVER,item_5,Malationa,apriori
user_430,Júlia Pereira,085.559.453-70,(40) 87237-2986,PA,SILVER,item_25,Spiromesifen,apriori
user_431,Ana Barbosa,701.099.243-45,(31) 36355-1071,TO,DIAMOND,item_2,Tiodicarbe,top products
user_431,Ana Barbosa,701.099.243-45,(31) 36355-1071,TO,DIAMOND,item_25,Spiromesifen,top products
user_431,Ana Barbosa,701.099.243-45,(31) 36355-1071,TO,DIAMOND,item_32,Buprofezina,top products
user_432,Yasmin Almeida,095.698.427-66,(32) 36714-9829,BA,GOLD,item_2,Tiodicarbe,apriori
user_432,Yasmin Almeida,095.698.427-66,(32) 36714-9829,BA,GOLD,item_5,Malationa,apriori
user_432,Yasmin Almeida,095.698.427-66,(32) 36714-9829,BA,GOLD,item_6,Metomil Forte,apriori
user_433,Helena Lima,009.651.333-48,(62) 50844-2733,ES,SILVER,item_2,Tiodicarbe,apriori
user_433,Helena Lima,009.651.333-48,(62) 50844-2733,ES,SILVER,item_5,Malationa,apriori
user_433,Helena Lima,009.651.333-48,(62) 50844-2733,ES,SILVER,item_25,Spiromesifen,apriori
user_434,Tatiana Oliveira,417.284.449-85,(89) 35493-1656,CE,SILVER,item_2,Tiodicarbe,top products
user_434,Tatiana Oliveira,417.284.449-85,(89) 35493-1656,CE,SILVER,item_25,Spiromesifen,top products
user_434,Tatiana Oliveira,417.284.449-85,(89) 35493-1656,CE,SILVER,item_32,Buprofezina,top products
user_435,Ana Oliveira,061.282.611-46,(64) 55143-6098,MA,GOLD,item_2,Tiodicarbe,top products
user_435,Ana Oliveira,061.282.611-46,(64) 55143-6098,MA,GOLD,item_25,Spiromesifen,top products
user_435,Ana Oliveira,061.282.611-46,(64) 55143-6098,MA,GOLD,item_32,Buprofezina,top products
user_436,Gabriel Barbosa,198.231.688-94,(46) 38824-0291,PE,GOLD,item_2,Tiodicarbe,apriori
user_436,Gabriel Barbosa,198.231.688-94,(46) 38824-0291,PE,GOLD,item_5,Malationa,apriori
user_436,Gabriel Barbosa,198.231.688-94,(46) 38824-0291,PE,GOLD,item_25,Spiromesifen,apriori
user_437,Mariana Barbosa,294.411.555-02,(44) 60935-9735,MA,GOLD,item_2,Tiodicarbe,top products
user_437,Mariana Barbosa,294.411.555-02,(44) 60935-9735,MA,GOLD,item_25,Spiromesifen,top products
user_437,Mariana Barbosa,294.411.555-02,(44) 60935-9735,MA,GOLD,item_32,Buprofezina,top products
user_438,Fernanda Martins,424.208.025-88,(69) 48805-9928,PA,SILVER,item_2,Tiodicarbe,top products
user_438,Fernanda Martins,424.208.025-88,(69) 48805-9928,PA,SILVER,item_25,Spiromesifen,top products
user_438,Fernanda Martins,424.208.025-88,(69) 48805-9928,PA,SILVER,item_32,Buprofezina,top products
user_439,Daniela Souza,787.473.268-28,(37) 13027-9574,PB,GOLD,item_2,Tiodicarbe,top products
user_439,Daniela Souza,787.473.268-28,(37) 13027-9574,PB,GOLD,item_25,Spiromesifen,top products
user_439,Daniela Souza,787.473.268-28,(37) 13027-9574,PB,GOLD,item_32,Buprofezina,top products
user_44,Carlos Rocha,878.612.363-61,(63) 17110-7122,ES,SILVER,item_2,Tiodicarbe,top products
user_44,Carlos Rocha,878.612.363-61,(63) 17110-7122,ES,SILVER,item_25,Spiromesifen,top products
user_44,Carlos Rocha,878.612.363-61,(63) 17110-7122,ES,SILVER,item_32,Buprofezina,top products
user_440,Samuel Rocha,948.178.609-21,(25) 59377-8855,DF,PLATINUM,item_2,Tiodicarbe,top products
user_440,Samuel Rocha,948.178.609-21,(25) 59377-8855,DF,PLATINUM,item_25,Spiromesifen,top products
user_440,Samuel Rocha,948.178.609-21,(25) 59377-8855,DF,PLATINUM,item_32,Buprofezina,top products
user_441,Rafael Ferreira,936.030.677-08,(74) 83238-0530,AM,PLATINUM,item_2,Tiodicarbe,top products
user_441,Rafael Ferreira,936.030.677-08,(74) 83238-0530,AM,PLATINUM,item_25,Spiromesifen,top products
user_441,Rafael Ferreira,936.030.677-08,(74) 83238-0530,AM,PLATINUM,item_32,Buprofezina,top products
user_442,Olivia Barbosa,427.636.790-18,(57) 97862-4094,RO,DIAMOND,item_2,Tiodicarbe,top products
user_442,Olivia Barbosa,427.636.790-18,(57) 97862-4094,RO,DIAMOND,item_25,Spiromesifen,top products
user_442,Olivia Barbosa,427.636.790-18,(57) 97862-4094,RO,DIAMOND,item_32,Buprofezina,top products
user_443,Samuel Almeida,992.232.298-22,(94) 89453-2264,AL,SILVER,item_2,Tiodicarbe,top products
user_443,Samuel Almeida,992.232.298-22,(94) 89453-2264,AL,SILVER,item_25,Spiromesifen,top products
user_443,Samuel Almeida,992.232.298-22,(94) 89453-2264,AL,SILVER,item_32,Buprofezina,top products
user_444,Carlos Souza,093.611.448-62,(90) 66844-8810,PA,DIAMOND,item_2,Tiodicarbe,top products
user_444,Carlos Souza,093.611.448-62,(90) 66844-8810,PA,DIAMOND,item_25,Spiromesifen,top products
user_444,Carlos Souza,093.611.448-62,(90) 66844-8810,PA,DIAMOND,item_32,Buprofezina,top products
user_445,Tatiana Lima,689.997.702-85,(83) 44138-3443,SE,PLATINUM,item_2,Tiodicarbe,top products
user_445,Tatiana Lima,689.997.702-85,(83) 44138-3443,SE,PLATINUM,item_25,Spiromesifen,top products
user_445,Tatiana Lima,689.997.702-85,(83) 44138-3443,SE,PLATINUM,item_32,Buprofezina,top products
user_446,Carlos Ferreira,864.319.651-55,(42) 83965-3233,MT,DIAMOND,item_2,Tiodicarbe,top products
user_446,Carlos Ferreira,864.319.651-55,(42) 83965-3233,MT,DIAMOND,item_25,Spiromesifen,top products
user_446,Carlos Ferreira,864.319.651-55,(42) 83965-3233,MT,DIAMOND,item_32,Buprofezina,top products
user_447,Carlos Gomes,176.592.596-53,(90) 26525-8774,RJ,SILVER,item_2,Tiodicarbe,top products
user_447,Carlos Gomes,176.592.596-53,(90) 26525-8774,RJ,SILVER,item_25,Spiromesifen,top products
user_447,Carlos Gomes,176.592.596-53,(90) 26525-8774,RJ,SILVER,item_32,Buprofezina,top products
user_448,Paulo Souza,935.548.067-82,(18) 23729-9223,MS,GOLD,item_2,Tiodicarbe,top products
user_448,Paulo Souza,935.548.067-82,(18) 23729-9223,MS,GOLD,item_25,Spiromesifen,top products
user_448,Paulo Souza,935.548.067-82,(18) 23729-9223,MS,GOLD,item_32,Buprofezina,top products
user_449,Eduardo Costa,049.595.869-16,(69) 23490-2626,MG,SILVER,item_2,Tiodicarbe,top products
user_449,Eduardo Costa,049.595.869-16,(69) 23490-2626,MG,SILVER,item_25,Spiromesifen,top products
user_449,Eduardo Costa,049.595.869-16,(69) 23490-2626,MG,SILVER,item_32,Buprofezina,top products
user_45,Júlia Rocha,478.219.207-08,(82) 74384-7482,PA,DIAMOND,item_2,Tiodicarbe,top products
user_45,Júlia Rocha,478.219.207-08,(82) 74384-7482,PA,DIAMOND,item_25,Spiromesifen,top products
user_45,Júlia Rocha,478.219.207-08,(82) 74384-7482,PA,DIAMOND,item_32,Buprofezina,top products
user_450,Carlos Silva,167.036.932-79,(90) 92790-2522,AP,DIAMOND,item_2,Tiodicarbe,top products
user_450,Carlos Silva,167.036.932-79,(90) 92790-2522,AP,DIAMOND,item_25,Spiromesifen,top products
user_450,Carlos Silva,167.036.932-79,(90) 92790-2522,AP,DIAMOND,item_32,Buprofezina,top products
user_451,Carlos Gomes,859.556.734-12,(22) 42287-8076,MT,DIAMOND,item_2,Tiodicarbe,top products
user_451,Carlos Gomes,859.556.734-12,(22) 42287-8076,MT,DIAMOND,item_25,Spiromesifen,top products
user_451,Carlos Gomes,859.556.734-12,(22) 42287-8076,MT,DIAMOND,item_32,Buprofezina,top products
user_452,Ana Cardoso,975.352.982-97,(65) 51727-2004,ES,PLATINUM,item_2,Tiodicarbe,top products
user_452,Ana Cardoso,975.352.982-97,(65) 51727-2004,ES,PLATINUM,item_25,Spiromesifen,top products
user_452,Ana Cardoso,975.352.982-97,(65) 51727-2004,ES,PLATINUM,item_32,Buprofezina,top products
user_453,Nicolas Pereira,697.682.480-98,(55) 41408-3622,RO,SILVER,item_2,Tiodicarbe,top products
user_453,Nicolas Pereira,697.682.480-98,(55) 41408-3622,RO,SILVER,item_25,Spiromesifen,top products
user_453,Nicolas Pereira,697.682.480-98,(55) 41408-3622,RO,SILVER,item_32,Buprofezina,top products
user_454,Renata Ribeiro,303.014.456-50,(80) 25054-5582,CE,SILVER,item_2,Tiodicarbe,top products
user_454,Renata Ribeiro,303.014.456-50,(80) 25054-5582,CE,SILVER,item_25,Spiromesifen,top products
user_454,Renata Ribeiro,303.014.456-50,(80) 25054-5582,CE,SILVER,item_32,Buprofezina,top products
user_455,Leonardo Oliveira,006.085.901-65,(73) 84130-9460,RO,DIAMOND,item_2,Tiodicarbe,top products
user_455,Leonardo Oliveira,006.085.901-65,(73) 84130-9460,RO,DIAMOND,item_25,Spiromesifen,top products
user_455,Leonardo Oliveira,006.085.901-65,(73) 84130-9460,RO,DIAMOND,item_32,Buprofezina,top products
user_456,Clara Ferreira,191.437.654-25,(62) 32238-3690,SE,SILVER,item_2,Tiodicarbe,top products
user_456,Clara Ferreira,191.437.654-25,(62) 32238-3690,SE,SILVER,item_25,Spiromesifen,top products
user_456,Clara Ferreira,191.437.654-25,(62) 32238-3690,SE,SILVER,item_32,Buprofezina,top products
user_457,Karen Melo,928.016.217-19,(37) 58286-2044,AM,PLATINUM,item_2,Tiodicarbe,top products
user_457,Karen Melo,928.016.217-19,(37) 58286-2044,AM,PLATINUM,item_25,Spiromesifen,top products
user_457,Karen Melo,928.016.217-19,(37) 58286-2044,AM,PLATINUM,item_32,Buprofezina,top products
user_458,Leonardo Oliveira,662.265.928-62,(71) 84451-3257,AP,GOLD,item_2,Tiodicarbe,top products
user_458,Leonardo Oliveira,662.265.928-62,(71) 84451-3257,AP,GOLD,item_25,Spiromesifen,top products
user_458,Leonardo Oliveira,662.265.928-62,(71) 84451-3257,AP,GOLD,item_32,Buprofezina,top products
user_459,Leonardo Costa,748.517.528-73,(93) 94300-9950,MT,SILVER,item_2,Tiodicarbe,top products
user_459,Leonardo Costa,748.517.528-73,(93) 94300-9950,MT,SILVER,item_25,Spiromesifen,top products
user_459,Leonardo Costa,748.517.528-73,(93) 94300-9950,MT,SILVER,item_32,Buprofezina,top products
user_46,Igor Melo,259.090.898-81,(79) 42739-7630,RR,SILVER,item_2,Tiodicarbe,top products
user_46,Igor Melo,259.090.898-81,(79) 42739-7630,RR,SILVER,item_25,Spiromesifen,top products
user_46,Igor Melo,259.090.898-81,(79) 42739-7630,RR,SILVER,item_32,Buprofezina,top products
user_460,Gabriel Pereira,188.871.632-46,(64) 48769-1578,AL,GOLD,item_2,Tiodicarbe,top products
user_460,Gabriel Pereira,188.871.632-46,(64) 48769-1578,AL,GOLD,item_25,Spiromesifen,top products
user_460,Gabriel Pereira,188.871.632-46,(64) 48769-1578,AL,GOLD,item_32,Buprofezina,top products
user_461,Bruno Silva,434.162.486-63,(64) 31652-2614,RN,GOLD,item_2,Tiodicarbe,top products
user_461,Bruno Silva,434.162.486-63,(64) 31652-2614,RN,GOLD,item_25,Spiromesifen,top products
user_461,Bruno Silva,434.162.486-63,(64) 31652-2614,RN,GOLD,item_32,Buprofezina,top products
user_462,Carlos Ribeiro,144.887.992-81,(65) 88213-3704,TO,DIAMOND,item_5,Malationa,apriori
user_462,Carlos Ribeiro,144.887.992-81,(65) 88213-3704,TO,DIAMOND,item_25,Spiromesifen,apriori
user_462,Carlos Ribeiro,144.887.992-81,(65) 88213-3704,TO,DIAMOND,item_12,Clorpirifos,apriori
user_463,Vinicius Almeida,010.199.887-21,(57) 72991-0170,MG,PLATINUM,item_2,Tiodicarbe,top products
user_463,Vinicius Almeida,010.199.887-21,(57) 72991-0170,MG,PLATINUM,item_25,Spiromesifen,top products
user_463,Vinicius Almeida,010.199.887-21,(57) 72991-0170,MG,PLATINUM,item_32,Buprofezina,top products
user_464,Mariana Cardoso,924.869.388-95,(62) 65749-9730,BA,GOLD,item_2,Tiodicarbe,top products
user_464,Mariana Cardoso,924.869.388-95,(62) 65749-9730,BA,GOLD,item_25,Spiromesifen,top products
user_464,Mariana Cardoso,924.869.388-95,(62) 65749-9730,BA,GOLD,item_32,Buprofezina,top products
user_465,Tatiana Rocha,070.662.282-35,(68) 42831-7774,RJ,PLATINUM,item_2,Tiodicarbe,top products
user_465,Tatiana Rocha,070.662.282-35,(68) 42831-7774,RJ,PLATINUM,item_25,Spiromesifen,top products
user_465,Tatiana Rocha,070.662.282-35,(68) 42831-7774,RJ,PLATINUM,item_32,Buprofezina,top products
user_466,Leonardo Costa,755.372.771-09,(47) 88964-6046,SC,DIAMOND,item_2,Tiodicarbe,top products
user_466,Leonardo Costa,755.372.771-09,(47) 88964-6046,SC,DIAMOND,item_25,Spiromesifen,top products
user_466,Leonardo Costa,755.372.771-09,(47) 88964-6046,SC,DIAMOND,item_32,Buprofezina,top products
user_467,Clara Rocha,626.424.651-07,(36) 88969-5515,RO,GOLD,item_2,Tiodicarbe,top products
user_467,Clara Rocha,626.424.651-07,(36) 88969-5515,RO,GOLD,item_25,Spiromesifen,top products
user_467,Clara Rocha,626.424.651-07,(36) 88969-5515,RO,GOLD,item_32,Buprofezina,top products
user_468,Leonardo Barbosa,592.232.796-03,(21) 33061-8912,RO,DIAMOND,item_2,Tiodicarbe,top products
user_468,Leonardo Barbosa,592.232.796-03,(21) 33061-8912,RO,DIAMOND,item_25,Spiromesifen,top products
user_468,Leonardo Barbosa,592.232.796-03,(21) 33061-8912,RO,DIAMOND,item_32,Buprofezina,top products
user_469,Eduardo Costa,938.537.350-97,(87) 60114-2513,PR,SILVER,item_2,Tiodicarbe,top products
user_469,Eduardo Costa,938.537.350-97,(87) 60114-2513,PR,SILVER,item_25,Spiromesifen,top products
user_469,Eduardo Costa,938.537.350-97,(87) 60114-2513,PR,SILVER,item_32,Buprofezina,top products
user_47,Júlia Barbosa,976.048.210-78,(53) 67253-8980,ES,SILVER,item_2,Tiodicarbe,top products
user_47,Júlia Barbosa,976.048.210-78,(53) 67253-8980,ES,SILVER,item_25,Spiromesifen,top products
user_47,Júlia Barbosa,976.048.210-78,(53) 67253-8980,ES,SILVER,item_32,Buprofezina,top products
user_470,Renata Rocha,580.509.422-60,(31) 22803-6353,AM,PLATINUM,item_2,Tiodicarbe,top products
user_470,Renata Rocha,580.509.422-60,(31) 22803-6353,AM,PLATINUM,item_25,Spiromesifen,top products
user_470,Renata Rocha,580.509.422-60,(31) 22803-6353,AM,PLATINUM,item_32,Buprofezina,top products
user_471,Gabriel Barbosa,424.882.358-16,(63) 17613-3822,PI,DIAMOND,item_2,Tiodicarbe,top products
user_471,Gabriel Barbosa,424.882.358-16,(63) 17613-3822,PI,DIAMOND,item_25,Spiromesifen,top products
user_471,Gabriel Barbosa,424.882.358-16,(63) 17613-3822,PI,DIAMOND,item_32,Buprofezina,top products
user_472,Karen Nascimento,681.375.387-48,(31) 45768-5025,MS,SILVER,item_2,Tiodicarbe,top products
user_472,Karen Nascimento,681.375.387-48,(31) 45768-5025,MS,SILVER,item_25,Spiromesifen,top products
user_472,Karen Nascimento,681.375.387-48,(31) 45768-5025,MS,SILVER,item_32,Buprofezina,top products
user_473,Gabriel Almeida,700.004.258-09,(82) 97518-6311,RN,GOLD,item_2,Tiodicarbe,top products
user_473,Gabriel Almeida,700.004.258-09,(82) 97518-6311,RN,GOLD,item_25,Spiromesifen,top products
user_473,Gabriel Almeida,700.004.258-09,(82) 97518-6311,RN,GOLD,item_32,Buprofezina,top products
user_474,Eduardo Nascimento,003.732.388-82,(81) 74975-6271,AP,PLATINUM,item_2,Tiodicarbe,top products
user_474,Eduardo Nascimento,003.732.388-82,(81) 74975-6271,AP,PLATINUM,item_25,Spiromesifen,top products
user_474,Eduardo Nascimento,003.732.388-82,(81) 74975-6271,AP,PLATINUM,item_32,Buprofezina,top products
user_475,Olivia Lima,186.662.283-87,(94) 10352-5248,SE,DIAMOND,item_2,Tiodicarbe,top products
user_475,Olivia Lima,186.662.283-87,(94) 10352-5248,SE,DIAMOND,item_25,Spiromesifen,top products
user_475,Olivia Lima,186.662.283-87,(94) 10352-5248,SE,DIAMOND,item_32,Buprofezina,top products
user_476,Daniela Cardoso,727.531.586-59,(28) 56570-1542,BA,DIAMOND,item_2,Tiodicarbe,top products
user_476,Daniela Cardoso,727.531.586-59,(28) 56570-1542,BA,DIAMOND,item_25,Spiromesifen,top products
user_476,Daniela Cardoso,727.531.586-59,(28) 56570-1542,BA,DIAMOND,item_32,Buprofezina,top products
user_477,Eduardo Barbosa,010.048.129-78,(42) 72705-0783,AC,GOLD,item_2,Tiodicarbe,top products
user_477,Eduardo Barbosa,010.048.129-78,(42) 72705-0783,AC,GOLD,item_25,Spiromesifen,top products
user_477,Eduardo Barbosa,010.048.129-78,(42) 72705-0783,AC,GOLD,item_32,Buprofezina,top products
user_478,Bruno Costa,877.508.491-93,(21) 88100-1615,TO,SILVER,item_2,Tiodicarbe,top products
user_478,Bruno Costa,877.508.491-93,(21) 88100-1615,TO,SILVER,item_25,Spiromesifen,top products
