user_id,nome,nome,responsavel,documento,telefone,email,cidade,uf,regiao,culturas,cluster,area_total,tipo_solo,praga_comum,safra_principal
user_449,Sítio Esperança do Costa LTDA,Sítio Esperança do Costa LTDA,Eduardo Costa,049.595.869-16,(69) 23490-2626,sítioesperançadocosta@ruraltec.com.br,Cidade MG,MG,Outra,Soja,SILVER,1100,Terra Roxa,Lagarta / Ferrugem,Out-Mar
user_45,Granja Ouro do Rocha,Granja Ouro do Rocha,Júlia Rocha,478.219.207-08,(82) 74384-7482,granjaourodorocha@ruraltec.com.br,Cidade PA,PA,Norte,Trigo / Cana-de-Açúcar,DIAMOND,1300,Neossolo,Percevejos / Lagarta,Set-Fev
user_450,Sítio São João do Silva Agro,Sítio São João do Silva Agro,Carlos Silva,167.036.932-79,(90) 92790-2522,sítiosãojoãodosilvaagro@ruraltec.com.br,Cidade AP,AP,Outra,Café / Trigo,DIAMOND,2600,Neossolo,Percevejos / Nematoides,Nov-Abr
user_451,Sítio Verde da Gomes,Sítio Verde da Gomes,Carlos Gomes,859.556.734-12,(22) 42287-8076,sítioverdedagomes@ruraltec.com.br,Rondonópolis,MT,Centro-Oeste,Café,DIAMOND,3300,Latossolo Vermelho,Percevejos,Set-Fev
user_452,Cooperativa Horizonte do Cardoso,Cooperativa Horizonte do Cardoso,Ana Cardoso,975.352.982-97,(65) 51727-2004,cooperativahorizontedocardoso@ruraltec.com.br,Cidade ES,ES,Outra,Cana-de-Açúcar / Milho,PLATINUM,600,Latossolo Amarelo,Cigarrinha,Abr-Ago
user_453,Cooperativa Ouro da Pereira,Cooperativa Ouro da Pereira,Nicolas Pereira,697.682.480-98,(55) 41408-3622,cooperativaourodapereira@agrocorp.com.br,Cidade RO,RO,Outra,Café / Cana-de-Açúcar,SILVER,1200,Terra Roxa,Cigarrinha / Ferrugem,Abr-Ago
user_454,Cooperativa Esperança da Ribeiro,Cooperativa Esperança da Ribeiro,Renata Ribeiro,303.014.456-50,(80) 25054-5582,cooperativaesperançadaribeiro@fazenda.com.br,Cidade CE,CE,Outra,Café / Algodão,SILVER,700,Terra Roxa,Ferrugem / Nematoides,Abr-Ago
user_455,Sítio Progresso do Oliveira,Sítio Progresso do Oliveira,Leonardo Oliveira,006.085.901-65,(73) 84130-9460,sítioprogressodooliveira@agrocorp.com.br,Cidade RO,RO,Outra,Café / Trigo,DIAMOND,1000,Terra Roxa,Percevejos / Lagarta,Abr-Ago
user_456,Cooperativa Horizonte do Ferreira,Cooperativa Horizonte do Ferreira,Clara Ferreira,191.437.654-25,(62) 32238-3690,cooperativahorizontedoferreira@ruraltec.com.br,Cidade SE,SE,Outra,Algodão / Café,SILVER,1800,Latossolo Vermelho,Nematoides,Out-Mar
user_457,Sítio Esperança do Melo Rural,Sítio Esperança do Melo Rural,Karen Melo,928.016.217-19,(37) 58286-2044,sítioesperançadomelorural@fazenda.com.br,Cidade AM,AM,Outra,Trigo,PLATINUM,1600,Neossolo,Nematoides / Percevejos,Set-Fev
user_458,Cooperativa Boa Vista do Oliveira,Cooperativa Boa Vista do Oliveira,Leonardo Oliveira,662.265.928-62,(71) 84451-3257,cooperativaboavistadooliveira@agrocorp.com.br,Cidade AP,AP,Outra,Algodão,GOLD,1700,Terra Roxa,Nematoides / Cigarrinha,Abr-Ago
user_459,Agropecuária Ouro do Costa EIRELI,Agropecuária Ouro do Costa EIRELI,Leonardo Costa,748.517.528-73,(93) 94300-9950,agropecuáriaourodocosta@ruraltec.com.br,Campo Grande,MT,Centro-Oeste,Cana-de-Açúcar / Café,SILVER,2300,Latossolo Vermelho,Percevejos / Lagarta,Nov-Abr
user_46,Fazenda Horizonte do Melo,Fazenda Horizonte do Melo,Igor Melo,259.090.898-81,(79) 42739-7630,fazendahorizontedomelo@agrocorp.com.br,Cidade RR,RR,Norte,Algodão / Café,SILVER,2200,Latossolo Amarelo,Percevejos / Nematoides,Abr-Ago
user_460,Fazenda São João da Pereira,Fazenda São João da Pereira,Gabriel Pereira,188.871.632-46,(64) 48769-1578,fazendasãojoãodapereira@agrocorp.com.br,Cidade AL,AL,Outra,Algodão / Trigo,GOLD,900,Terra Roxa,Cigarrinha,Nov-Abr
user_461,Chácara Boa Vista da Silva,Chácara Boa Vista da Silva,Bruno Silva,434.162.486-63,(64) 31652-2614,chácaraboavistadasilva@agrocorp.com.br,Cidade RN,RN,Nordeste,Soja / Café,GOLD,2300,Argissolo,Nematoides / Cigarrinha,Out-Mar
user_462,Sítio Verde da Ribeiro,Sítio Verde da Ribeiro,Carlos Ribeiro,144.887.992-81,(65) 88213-3704,sítioverdedaribeiro@ruraltec.com.br,Cidade TO,TO,Outra,Café,DIAMOND,1700,Terra Roxa,Percevejos / Cigarrinha,Nov-Abr
user_463,Agropecuária Lider do Almeida,Agropecuária Lider do Almeida,Vinicius Almeida,010.199.887-21,(57) 72991-0170,agropecuárialiderdoalmeida@agrocorp.com.br,Cidade MG,MG,Outra,Algodão,PLATINUM,2300,Latossolo Vermelho,Ferrugem / Percevejos,Out-Mar
user_464,Fazenda Progresso da Cardoso,Fazenda Progresso da Cardoso,Mariana Cardoso,924.869.388-95,(62) 65749-9730,fazendaprogressodacardoso@agrocorp.com.br,Cidade BA,BA,Nordeste,Algodão / Cana-de-Açúcar,GOLD,2200,Neossolo,Cigarrinha,Nov-Abr
user_465,Sítio Horizonte da Rocha,Sítio Horizonte da Rocha,Tatiana Rocha,070.662.282-35,(68) 42831-7774,sítiohorizontedarocha@agrocorp.com.br,Cidade RJ,RJ,Outra,Café / Soja,PLATINUM,1200,Argissolo,Ferrugem,Nov-Abr
user_466,Agropecuária Lider do Costa,Agropecuária Lider do Costa,Leonardo Costa,755.372.771-09,(47) 88964-6046,agropecuárialiderdocosta@agrocorp.com.br,Cidade SC,SC,Outra,Soja,DIAMOND,900,Argissolo,Nematoides / Cigarrinha,Nov-Abr
user_467,Chácara Lider do Rocha,Chácara Lider do Rocha,Clara Rocha,626.424.651-07,(36) 88969-5515,chácaraliderdorocha@agrocorp.com.br,Cidade RO,RO,Outra,Algodão,GOLD,2200,Terra Roxa,Nematoides,Nov-Abr
user_468,Sítio Lider da Barbosa,Sítio Lider da Barbosa,Leonardo Barbosa,592.232.796-03,(21) 33061-8912,sítioliderdabarbosa@fazenda.com.br,Cidade RO,RO,Outra,Café,DIAMOND,3100,Latossolo Amarelo,Lagarta / Ferrugem,Set-Fev
user_469,Sítio Progresso do Costa,Sítio Progresso do Costa,Eduardo Costa,938.537.350-97,(87) 60114-2513,sítioprogressodocosta@fazenda.com.br,Cidade PR,PR,Sul,Algodão / Soja,SILVER,1700,Latossolo Vermelho,Lagarta,Abr-Ago
user_47,Sítio Esperança da Barbosa,Sítio Esperança da Barbosa,Júlia Barbosa,976.048.210-78,(53) 67253-8980,sítioesperançadabarbosa@ruraltec.com.br,Cidade ES,ES,Outra,Café,SILVER,2400,Latossolo Vermelho,Percevejos,Out-Mar
user_470,Sítio Boa Vista da Rocha,Sítio Boa Vista da Rocha,Renata Rocha,580.509.422-60,(31) 22803-6353,sítioboavistadarocha@agrocorp.com.br,Cidade AM,AM,Outra,Soja,PLATINUM,1900,Argissolo,Cigarrinha / Nematoides,Nov-Abr
user_471,Fazenda Verde do Barbosa,Fazenda Verde do Barbosa,Gabriel Barbosa,424.882.358-16,(63) 17613-3822,fazendaverdedobarbosa@agrocorp.com.br,Cidade PI,PI,Nordeste,Soja,DIAMOND,2500,Latossolo Amarelo,Ferrugem / Percevejos,Out-Mar
user_472,Chácara Esperança da Nascimento,Chácara Esperança da Nascimento,Karen Nascimento,681.375.387-48,(31) 45768-5025,chácaraesperançadanascimento@fazenda.com.br,Lucas do Rio Verde,MS,Centro-Oeste,Trigo,SILVER,2400,Latossolo Amarelo,Lagarta / Percevejos,Nov-Abr
user_473,Agropecuária Progresso da Almeida,Agropecuária Progresso da Almeida,Gabriel Almeida,700.004.258-09,(82) 97518-6311,agropecuáriaprogressodaalmeida@ruraltec.com.br,Cidade RN,RN,Nordeste,Trigo,GOLD,2800,Latossolo Amarelo,Percevejos / Cigarrinha,Set-Fev
user_474,Fazenda Verde do Nascimento LTDA,Fazenda Verde do Nascimento LTDA,Eduardo Nascimento,003.732.388-82,(81) 74975-6271,fazendaverdedonascimento@fazenda.com.br,Cidade AP,AP,Outra,Algodão / Trigo,PLATINUM,2100,Neossolo,Percevejos / Lagarta,Nov-Abr
user_475,Granja Horizonte da Lima Comércio,Granja Horizonte da Lima Comércio,Olivia Lima,186.662.283-87,(94) 10352-5248,granjahorizontedalimacomércio@ruraltec.com.br,Cidade SE,SE,Outra,Algodão / Trigo,DIAMOND,1900,Argissolo,Nematoides,Set-Fev
user_476,Cooperativa Verde da Cardoso,Cooperativa Verde da Cardoso,Daniela Cardoso,727.531.586-59,(28) 56570-1542,cooperativaverdedacardoso@ruraltec.com.br,Cidade BA,BA,Nordeste,Soja / Cana-de-Açúcar,DIAMOND,1600,Neossolo,Nematoides,Abr-Ago
user_477,Sítio Progresso do Barbosa,Sítio Progresso do Barbosa,Eduardo Barbosa,010.048.129-78,(42) 72705-0783,sítioprogressodobarbosa@fazenda.com.br,Cidade AC,AC,Outra,Cana-de-Açúcar / Café,GOLD,900,Neossolo,Lagarta / Nematoides,Out-Mar
user_478,Granja Ouro do Costa,Granja Ouro do Costa,Bruno Costa,877.508.491-93,(21) 88100-1615,granjaourodocosta@fazenda.com.br,Cidade TO,TO,Outra,Algodão,SILVER,2400,Argissolo,Ferrugem / Nematoides,Abr-Ago
user_479,Fazenda Progresso do Melo,Fazenda Progresso do Melo,Tatiana Melo,111.574.891-47,(62) 43512-6589,fazendaprogressodomelo@agrocorp.com.br,Cidade PI,PI,Nordeste,Algodão / Milho,GOLD,800,Latossolo Vermelho,Nematoides / Percevejos,Abr-Ago
user_48,Granja Progresso do Almeida,Granja Progresso do Almeida,Nicolas Almeida,769.908.998-90,(89) 72626-2954,granjaprogressodoalmeida@agrocorp.com.br,Cidade BA,BA,Nordeste,Algodão,GOLD,2700,Neossolo,Cigarrinha / Lagarta,Abr-Ago
user_480,Agropecuária Lider da Gomes,Agropecuária Lider da Gomes,Clara Gomes,121.847.919-27,(41) 87852-2530,agropecuárialiderdagomes@ruraltec.com.br,Cidade AC,AC,Outra,Café,GOLD,1500,Argissolo,Lagarta,Set-Fev
user_481,Chácara São João do Souza LTDA,Chácara São João do Souza LTDA,Ana Souza,704.813.564-67,(68) 75732-9947,chácarasãojoãodosouza@fazenda.com.br,Cidade MG,MG,Outra,Soja,SILVER,800,Argissolo,Lagarta,Abr-Ago
user_482,Fazenda Horizonte do Ribeiro,Fazenda Horizonte do Ribeiro,Clara Ribeiro,306.323.954-32,(58) 45243-4951,fazendahorizontedoribeiro@fazenda.com.br,Goiânia,GO,Centro-Oeste,Trigo / Milho,PLATINUM,2400,Neossolo,Cigarrinha / Nematoides,Nov-Abr
user_483,Chácara Verde do Rocha EIRELI,Chácara Verde do Rocha EIRELI,Clara Rocha,717.498.177-23,(55) 96909-4741,chácaraverdedorocha@agrocorp.com.br,Cidade MA,MA,Outra,Trigo / Cana-de-Açúcar,DIAMOND,3600,Latossolo Amarelo,Ferrugem / Nematoides,Out-Mar
user_484,Fazenda São João da Almeida,Fazenda São João da Almeida,Clara Almeida,237.195.655-12,(66) 29515-7704,fazendasãojoãodaalmeida@ruraltec.com.br,Cidade RS,RS,Outra,Cana-de-Açúcar,PLATINUM,700,Argissolo,Percevejos / Cigarrinha,Set-Fev
user_485,Chácara Ouro da Rocha,Chácara Ouro da Rocha,Gabriel Rocha,632.564.214-15,(77) 70317-9865,chácaraourodarocha@ruraltec.com.br,Rondonópolis,GO,Centro-Oeste,Café / Soja,DIAMOND,2100,Argissolo,Percevejos,Out-Mar
user_486,Fazenda Horizonte da Barbosa,Fazenda Horizonte da Barbosa,Yasmin Barbosa,127.562.520-10,(91) 17259-4547,fazendahorizontedabarbosa@ruraltec.com.br,Cidade SC,SC,Outra,Cana-de-Açúcar / Algodão,PLATINUM,2500,Terra Roxa,Nematoides / Ferrugem,Out-Mar
user_487,Sítio Esperança do Ferreira,Sítio Esperança do Ferreira,Rafael Ferreira,527.262.709-45,(16) 57220-2900,sítioesperançadoferreira@ruraltec.com.br,Cidade RS,RS,Outra,Trigo / Café,GOLD,2400,Latossolo Vermelho,Ferrugem / Percevejos,Out-Mar
user_488,Sítio Esperança da Rocha,Sítio Esperança da Rocha,Vinicius Rocha,547.664.690-22,(76) 59201-3202,sítioesperançadarocha@agrocorp.com.br,Cidade SP,SP,Sudeste,Café / Algodão,PLATINUM,900,Terra Roxa,Ferrugem,Out-Mar
user_489,Sítio Lider do Melo,Sítio Lider do Melo,Vinicius Melo,099.090.576-78,(11) 54334-6754,sítioliderdomelo@ruraltec.com.br,Cidade CE,CE,Outra,Algodão / Milho,PLATINUM,700,Latossolo Amarelo,Nematoides,Nov-Abr
user_49,Chácara Lider do Lima,Chácara Lider do Lima,Nicolas Lima,475.087.808-86,(86) 52291-2973,chácaraliderdolima@ruraltec.com.br,Cidade PE,PE,Nordeste,Cana-de-Açúcar,GOLD,800,Neossolo,Nematoides / Lagarta,Nov-Abr
user_490,Agropecuária Verde da Silva Comércio,Agropecuária Verde da Silva Comércio,Júlia Silva,053.263.395-63,(56) 20515-7406,agropecuáriaverdedasilvacomércio@ruraltec.com.br,Cidade ES,ES,Outra,Trigo,PLATINUM,500,Argissolo,Lagarta / Ferrugem,Set-Fev
user_491,Chácara Verde da Oliveira,Chácara Verde da Oliveira,Ana Oliveira,787.672.832-82,(72) 60280-0351,chácaraverdedaoliveira@ruraltec.com.br,Cidade PR,PR,Sul,Cana-de-Açúcar / Algodão,GOLD,1900,Argissolo,Percevejos / Nematoides,Out-Mar
user_492,Chácara Horizonte da Cardoso,Chácara Horizonte da Cardoso,Bruno Cardoso,010.893.337-32,(71) 25124-3033,chácarahorizontedacardoso@ruraltec.com.br,Cidade BA,BA,Nordeste,Café,SILVER,2400,Latossolo Vermelho,Cigarrinha,Out-Mar
user_493,Sítio Ouro da Ferreira,Sítio Ouro da Ferreira,Júlia Ferreira,269.261.970-27,(52) 51754-4069,sítioourodaferreira@ruraltec.com.br,Cidade ES,ES,Outra,Cana-de-Açúcar / Soja,DIAMOND,2100,Terra Roxa,Cigarrinha,Set-Fev
user_494,Sítio Boa Vista do Gomes EIRELI,Sítio Boa Vista do Gomes EIRELI,Carlos Gomes,078.187.690-67,(89) 21832-5872,sítioboavistadogomes@fazenda.com.br,Cidade RN,RN,Nordeste,Café / Algodão,SILVER,700,Neossolo,Cigarrinha,Nov-Abr
user_495,Sítio Lider do Pereira EIRELI,Sítio Lider do Pereira EIRELI,Helena Pereira,615.801.041-63,(69) 20093-7845,sítioliderdopereira@fazenda.com.br,Cidade DF,DF,Outra,Algodão / Soja,SILVER,2100,Terra Roxa,Ferrugem / Lagarta,Out-Mar
user_496,Chácara Verde da Silva,Chácara Verde da Silva,Samuel Silva,613.574.564-59,(30) 57094-7421,chácaraverdedasilva@ruraltec.com.br,Cidade RR,RR,Norte,Soja,GOLD,800,Latossolo Amarelo,Ferrugem,Out-Mar
user_497,Chácara Esperança do Ribeiro,Chácara Esperança do Ribeiro,Daniela Ribeiro,157.467.120-61,(43) 35014-1778,chácaraesperançadoribeiro@fazenda.com.br,Cidade SC,SC,Outra,Café,PLATINUM,2000,Terra Roxa,Percevejos / Lagarta,Abr-Ago
user_498,Agropecuária Ouro da Pereira Comércio,Agropecuária Ouro da Pereira Comércio,Karen Pereira,081.681.307-02,(60) 76351-5942,agropecuáriaourodapereiracomércio@agrocorp.com.br,Cidade RO,RO,Outra,Trigo,DIAMOND,2300,Latossolo Amarelo,Nematoides / Cigarrinha,Nov-Abr
user_499,Fazenda Verde do Silva Rural,Fazenda Verde do Silva Rural,Nicolas Silva,711.303.726-74,(88) 19416-8593,fazendaverdedosilvarural@ruraltec.com.br,Cidade MG,MG,Outra,Cana-de-Açúcar,DIAMOND,3300,Latossolo Vermelho,Nematoides / Cigarrinha,Set-Fev
user_5,Fazenda Horizonte do Souza Comércio,Fazenda Horizonte do Souza Comércio,Paulo Souza,885.959.237-24,(74) 89644-4786,fazendahorizontedosouzacomércio@ruraltec.com.br,Cidade PA,PA,Norte,Algodão,GOLD,2100,Neossolo,Percevejos / Cigarrinha,Set-Fev
user_50,Chácara Esperança do Oliveira,Chácara Esperança do Oliveira,Clara Oliveira,198.704.043-17,(70) 52027-0559,chácaraesperançadooliveira@agrocorp.com.br,Cidade RJ,RJ,Outra,Milho,DIAMOND,1800,Terra Roxa,Ferrugem / Lagarta,Nov-Abr
user_500,Fazenda Verde da Melo,Fazenda Verde da Melo,Nicolas Melo,816.421.532-90,(37) 59223-2682,fazendaverdedamelo@ruraltec.com.br,Cidade SC,SC,Outra,Trigo / Soja,DIAMOND,3400,Latossolo Amarelo,Ferrugem,Nov-Abr
user_51,Fazenda Ouro da Melo,Fazenda Ouro da Melo,Rafael Melo,747.598.586-60,(64) 47118-5479,fazendaourodamelo@agrocorp.com.br,Cidade DF,DF,Outra,Milho / Soja,DIAMOND,2000,Neossolo,Percevejos,Set-Fev
user_52,Agropecuária Ouro do Souza,Agropecuária Ouro do Souza,Nicolas Souza,708.706.566-37,(99) 89941-9972,agropecuáriaourodosouza@ruraltec.com.br,Cidade RO,RO,Outra,Soja / Café,DIAMOND,3700,Neossolo,Percevejos / Cigarrinha,Nov-Abr
user_53,Agropecuária Lider do Martins,Agropecuária Lider do Martins,Tatiana Martins,261.000.106-30,(23) 71901-2996,agropecuárialiderdomartins@ruraltec.com.br,Cidade SE,SE,Outra,Soja / Trigo,DIAMOND,3100,Neossolo,Percevejos / Cigarrinha,Abr-Ago
user_54,Cooperativa Lider do Almeida Comércio,Cooperativa Lider do Almeida Comércio,Samuel Almeida,375.675.990-85,(19) 36869-4735,cooperativaliderdoalmeidacomércio@fazenda.com.br,Cidade PA,PA,Norte,Cana-de-Açúcar,DIAMOND,2500,Terra Roxa,Ferrugem,Abr-Ago
user_55,Fazenda São João da Martins,Fazenda São João da Martins,Clara Martins,962.166.883-79,(79) 26404-3582,fazendasãojoãodamartins@fazenda.com.br,Cidade SC,SC,Outra,Milho,PLATINUM,1700,Neossolo,Cigarrinha / Percevejos,Abr-Ago
user_56,Chácara Ouro do Barbosa,Chácara Ouro do Barbosa,Leonardo Barbosa,837.239.950-39,(79) 22895-5942,chácaraourodobarbosa@fazenda.com.br,Cidade SE,SE,Outra,Café,PLATINUM,1000,Latossolo Vermelho,Nematoides / Percevejos,Set-Fev
user_57,Agropecuária São João da Ferreira,Agropecuária São João da Ferreira,Gabriel Ferreira,040.779.201-39,(60) 44462-9563,agropecuáriasãojoãodaferreira@ruraltec.com.br,Cidade AC,AC,Outra,Trigo,SILVER,1400,Terra Roxa,Ferrugem / Percevejos,Nov-Abr
user_58,Agropecuária Esperança do Martins,Agropecuária Esperança do Martins,Vinicius Martins,211.990.823-51,(64) 27194-2569,agropecuáriaesperançadomartins@fazenda.com.br,Rondonópolis,MT,Centro-Oeste,Cana-de-Açúcar,GOLD,1600,Latossolo Amarelo,Percevejos,Abr-Ago
user_59,Sítio Progresso do Gomes,Sítio Progresso do Gomes,Daniela Gomes,125.337.033-89,(66) 23002-9135,sítioprogressodogomes@agrocorp.com.br,Sorriso,MS,Centro-Oeste,Milho / Cana-de-Açúcar,GOLD,1200,Argissolo,Cigarrinha,Out-Mar
user_6,Agropecuária Progresso do Oliveira,Agropecuária Progresso do Oliveira,Júlia Oliveira,792.392.054-72,(93) 58262-4009,agropecuáriaprogressodooliveira@fazenda.com.br,Cidade PI,PI,Nordeste,Trigo / Café,DIAMOND,1200,Latossolo Amarelo,Nematoides / Ferrugem,Nov-Abr
user_60,Agropecuária Boa Vista da Rocha,Agropecuária Boa Vista da Rocha,Renata Rocha,410.610.639-33,(81) 81982-8047,agropecuáriaboavistadarocha@fazenda.com.br,Cidade CE,CE,Outra,Algodão / Cana-de-Açúcar,GOLD,2700,Latossolo Vermelho,Cigarrinha / Nematoides,Nov-Abr
user_61,Chácara Progresso do Silva,Chácara Progresso do Silva,Vinicius Silva,321.379.497-04,(13) 29585-2067,chácaraprogressodosilva@ruraltec.com.br,Cidade RS,RS,Outra,Café / Algodão,DIAMOND,3000,Terra Roxa,Lagarta / Cigarrinha,Out-Mar
user_62,Fazenda Lider da Silva,Fazenda Lider da Silva,Fernanda Silva,343.624.330-28,(79) 15046-4276,fazendaliderdasilva@ruraltec.com.br,Cidade RS,RS,Outra,Trigo / Milho,DIAMOND,2200,Argissolo,Nematoides / Ferrugem,Set-Fev
user_63,Sítio São João do Melo Comércio,Sítio São João do Melo Comércio,Eduardo Melo,748.238.744-71,(35) 62698-8249,sítiosãojoãodomelocomércio@fazenda.com.br,Cidade RN,RN,Nordeste,Cana-de-Açúcar / Café,DIAMOND,3100,Latossolo Vermelho,Cigarrinha,Out-Mar
user_64,Fazenda Progresso do Rocha Rural,Fazenda Progresso do Rocha Rural,Gabriel Rocha,127.886.161-40,(48) 56199-5644,fazendaprogressodorocharural@fazenda.com.br,Cidade PR,PR,Sul,Cana-de-Açúcar,GOLD,2000,Latossolo Amarelo,Ferrugem,Set-Fev
user_65,Fazenda Progresso do Ferreira,Fazenda Progresso do Ferreira,Carlos Ferreira,490.333.029-09,(99) 86440-2956,fazendaprogressodoferreira@ruraltec.com.br,Lucas do Rio Verde,MS,Centro-Oeste,Algodão / Milho,SILVER,1400,Terra Roxa,Cigarrinha / Percevejos,Abr-Ago
user_66,Cooperativa Progresso da Oliveira,Cooperativa Progresso da Oliveira,Vinicius Oliveira,969.216.805-33,(56) 24763-6226,cooperativaprogressodaoliveira@agrocorp.com.br,Cidade RS,RS,Outra,Algodão,DIAMOND,2600,Latossolo Amarelo,Ferrugem,Set-Fev
user_67,Sítio Horizonte da Silva,Sítio Horizonte da Silva,Igor Silva,130.750.501-97,(20) 65361-2009,sítiohorizontedasilva@agrocorp.com.br,Cidade RN,RN,Nordeste,Cana-de-Açúcar,SILVER,1600,Latossolo Vermelho,Nematoides / Lagarta,Nov-Abr
user_68,Chácara Ouro da Costa,Chácara Ouro da Costa,Paulo Costa,412.357.579-60,(37) 56781-7912,chácaraourodacosta@fazenda.com.br,Campo Grande,GO,Centro-Oeste,Soja,GOLD,2900,Terra Roxa,Nematoides,Out-Mar
user_69,Granja Ouro da Gomes,Granja Ouro da Gomes,Renata Gomes,415.623.733-81,(43) 89047-2831,granjaourodagomes@fazenda.com.br,Sorriso,GO,Centro-Oeste,Cana-de-Açúcar,DIAMOND,2800,Argissolo,Nematoides / Percevejos,Nov-Abr
user_7,Agropecuária São João da Lima LTDA,Agropecuária São João da Lima LTDA,Olivia Lima,371.495.784-31,(35) 42105-3414,agropecuáriasãojoãodalima@agrocorp.com.br,Cidade RR,RR,Norte,Cana-de-Açúcar / Milho,PLATINUM,2000,Latossolo Vermelho,Ferrugem,Set-Fev
user_70,Cooperativa Ouro do Silva,Cooperativa Ouro do Silva,Vinicius Silva,676.099.379-86,(36) 11365-3953,cooperativaourodosilva@fazenda.com.br,Sorriso,MS,Centro-Oeste,Algodão,DIAMOND,2700,Terra Roxa,Nematoides / Cigarrinha,Out-Mar
user_71,Agropecuária Lider da Martins,Agropecuária Lider da Martins,Mariana Martins,904.716.653-73,(38) 74763-3142,agropecuárialiderdamartins@ruraltec.com.br,Cidade AM,AM,Outra,Soja / Milho,GOLD,2800,Terra Roxa,Ferrugem / Lagarta,Abr-Ago
user_72,Sítio Progresso do Ferreira,Sítio Progresso do Ferreira,Eduardo Ferreira,834.117.268-40,(32) 94467-1043,sítioprogressodoferreira@agrocorp.com.br,Campo Grande,GO,Centro-Oeste,Milho,PLATINUM,1500,Terra Roxa,Cigarrinha / Lagarta,Out-Mar
user_73,Granja Verde do Melo & Filhos,Granja Verde do Melo & Filhos,Yasmin Melo,531.618.539-83,(27) 68670-2536,granjaverdedomelofilhos@agrocorp.com.br,Cidade RN,RN,Nordeste,Trigo / Soja,GOLD,800,Neossolo,Percevejos,Set-Fev
user_74,Agropecuária Lider da Souza,Agropecuária Lider da Souza,Ana Souza,900.876.168-08,(73) 82418-4297,agropecuárialiderdasouza@ruraltec.com.br,Cidade PA,PA,Norte,Algodão / Café,GOLD,2800,Latossolo Amarelo,Lagarta / Cigarrinha,Out-Mar
user_75,Granja Boa Vista do Cardoso,Granja Boa Vista do Cardoso,Tatiana Cardoso,200.877.779-35,(42) 84624-4342,granjaboavistadocardoso@agrocorp.com.br,Cidade DF,DF,Outra,Trigo,SILVER,2000,Neossolo,Percevejos,Set-Fev
user_76,Cooperativa Progresso do Cardoso,Cooperativa Progresso do Cardoso,Eduardo Cardoso,541.590.508-61,(72) 51094-1590,cooperativaprogressodocardoso@fazenda.com.br,Cidade PI,PI,Nordeste,Soja,PLATINUM,2500,Latossolo Amarelo,Nematoides / Cigarrinha,Out-Mar
user_77,Cooperativa Lider da Almeida EIRELI,Cooperativa Lider da Almeida EIRELI,Gabriel Almeida,429.822.058-01,(13) 95769-4251,cooperativaliderdaalmeida@ruraltec.com.br,Lucas do Rio Verde,MS,Centro-Oeste,Café / Trigo,DIAMOND,3600,Terra Roxa,Nematoides,Abr-Ago
user_78,Fazenda Progresso do Costa,Fazenda Progresso do Costa,Nicolas Costa,812.665.323-08,(72) 58126-8587,fazendaprogressodocosta@ruraltec.com.br,Lucas do Rio Verde,MS,Centro-Oeste,Trigo,PLATINUM,1700,Argissolo,Ferrugem / Lagarta,Nov-Abr
user_79,Chácara Verde do Cardoso,Chácara Verde do Cardoso,Mariana Cardoso,763.099.047-51,(27) 11289-8559,chácaraverdedocardoso@ruraltec.com.br,Cidade ES,ES,Outra,Milho / Algodão,DIAMOND,1100,Terra Roxa,Ferrugem / Nematoides,Abr-Ago
user_8,Agropecuária Horizonte da Ribeiro,Agropecuária Horizonte da Ribeiro,Igor Ribeiro,611.174.458-41,(87) 92005-7648,agropecuáriahorizontedaribeiro@ruraltec.com.br,Cidade DF,DF,Outra,Cana-de-Açúcar,GOLD,1100,Terra Roxa,Cigarrinha / Percevejos,Set-Fev
user_80,Chácara Boa Vista do Barbosa,Chácara Boa Vista do Barbosa,Igor Barbosa,133.373.949-33,(28) 27825-0404,chácaraboavistadobarbosa@fazenda.com.br,Cidade PR,PR,Sul,Milho,PLATINUM,1800,Latossolo Amarelo,Cigarrinha,Nov-Abr
user_81,Fazenda São João da Rocha,Fazenda São João da Rocha,Olivia Rocha,981.735.539-85,(52) 50192-2487,fazendasãojoãodarocha@ruraltec.com.br,Cidade PI,PI,Nordeste,Trigo / Milho,PLATINUM,2300,Neossolo,Cigarrinha / Percevejos,Set-Fev
user_82,Granja São João da Souza,Granja São João da Souza,Vinicius Souza,378.220.250-69,(61) 51074-5267,granjasãojoãodasouza@ruraltec.com.br,Cidade TO,TO,Outra,Algodão,PLATINUM,2000,Argissolo,Percevejos / Ferrugem,Out-Mar
user_83,Chácara Boa Vista do Ferreira,Chácara Boa Vista do Ferreira,Leonardo Ferreira,611.433.874-72,(33) 13636-3871,chácaraboavistadoferreira@agrocorp.com.br,Cidade TO,TO,Outra,Soja,SILVER,2300,Neossolo,Lagarta / Cigarrinha,Set-Fev
user_84,Agropecuária Progresso do Ribeiro,Agropecuária Progresso do Ribeiro,Bruno Ribeiro,240.882.844-58,(49) 23051-0556,agropecuáriaprogressodoribeiro@fazenda.com.br,Cidade AP,AP,Outra,Milho / Cana-de-Açúcar,PLATINUM,1400,Neossolo,Cigarrinha,Out-Mar
